#FamilyID	SampleID	FatherID	MotherID	Sex	Population	Superpopulation	SampleIllumina
NA18993	NA18993	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18993_ERR3239572.fasta.gz
NA18994	NA18994	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18994_ERR3239573.fasta.gz
NA18995	NA18995	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18995_ERR3239574.fasta.gz
NA18997	NA18997	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18997_ERR3239575.fasta.gz
NA18998	NA18998	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18998_ERR3239576.fasta.gz
NA18999	NA18999	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA18999_ERR3239577.fasta.gz
NA19000	NA19000	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19000_ERR3239578.fasta.gz
NA19001	NA19001	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19001_ERR3239579.fasta.gz
NA19002	NA19002	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19002_ERR3239580.fasta.gz
NA19003	NA19003	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19003_ERR3239581.fasta.gz
NA19004	NA19004	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19004_ERR3239680.fasta.gz
NA19005	NA19005	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19005_ERR3239421.fasta.gz
NA19006	NA19006	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19006_ERR3239681.fasta.gz
NA19007	NA19007	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19007_ERR3239582.fasta.gz
NA19009	NA19009	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19009_ERR3239583.fasta.gz
NA19010	NA19010	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19010_ERR3239584.fasta.gz
NA19011	NA19011	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19011_ERR3239682.fasta.gz
NA19012	NA19012	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19012_ERR3239585.fasta.gz
NA19054	NA19054	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19054_ERR3239586.fasta.gz
NA19055	NA19055	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19055_ERR3239587.fasta.gz
NA19056	NA19056	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19056_ERR3239588.fasta.gz
NA19057	NA19057	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19057_ERR3239589.fasta.gz
NA19058	NA19058	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19058_ERR3239590.fasta.gz
NA19059	NA19059	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19059_ERR3239591.fasta.gz
NA19060	NA19060	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19060_ERR3239592.fasta.gz
NA19062	NA19062	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19062_ERR3239593.fasta.gz
NA19063	NA19063	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19063_ERR3239594.fasta.gz
NA19064	NA19064	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19064_ERR3239595.fasta.gz
NA19065	NA19065	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19065_ERR3239596.fasta.gz
NA19066	NA19066	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19066_ERR3239597.fasta.gz
NA19067	NA19067	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19067_ERR3239598.fasta.gz
NA19068	NA19068	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19068_ERR3239599.fasta.gz
NA19070	NA19070	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19070_ERR3239600.fasta.gz
NA19072	NA19072	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19072_ERR3239601.fasta.gz
NA19074	NA19074	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19074_ERR3239602.fasta.gz
NA19075	NA19075	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19075_ERR3239603.fasta.gz
NA19076	NA19076	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19076_ERR3239604.fasta.gz
NA19077	NA19077	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19077_ERR3239605.fasta.gz
NA19078	NA19078	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19078_ERR3239606.fasta.gz
NA19079	NA19079	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19079_ERR3239607.fasta.gz
NA19080	NA19080	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19080_ERR3239608.fasta.gz
NA19081	NA19081	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19081_ERR3239609.fasta.gz
NA19082	NA19082	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19082_ERR3239610.fasta.gz
NA19083	NA19083	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19083_ERR3239611.fasta.gz
NA19084	NA19084	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19084_ERR3239612.fasta.gz
NA19085	NA19085	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19085_ERR3239613.fasta.gz
NA19086	NA19086	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19086_ERR3239614.fasta.gz
NA19087	NA19087	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19087_ERR3239615.fasta.gz
NA19088	NA19088	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19088_ERR3239616.fasta.gz
NA19089	NA19089	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19089_ERR3239701.fasta.gz
NA19090	NA19090	0	0	2	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19090_ERR3239702.fasta.gz
NA19091	NA19091	0	0	1	JPT	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/NA19091_ERR3239703.fasta.gz
VN001	HG01595	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01595_ERR3242062.fasta.gz
VN002	HG01596	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01596_ERR3242063.fasta.gz
VN003	HG01597	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01597_ERR3242064.fasta.gz
VN004	HG01598	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01598_ERR3242065.fasta.gz
VN005	HG01599	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01599_ERR3242066.fasta.gz
VN006	HG01600	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01600_ERR3242067.fasta.gz
VN007	HG01840	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01840_ERR3242068.fasta.gz
VN008	HG01841	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01841_ERR3242061.fasta.gz
VN009	HG01842	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01842_ERR3242069.fasta.gz
VN010	HG01843	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01843_ERR3242070.fasta.gz
VN011	HG01844	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01844_ERR3242071.fasta.gz
VN012	HG01845	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01845_ERR3242072.fasta.gz
VN013	HG01846	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01846_ERR3242073.fasta.gz
VN014	HG01847	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01847_ERR3242074.fasta.gz
VN015	HG01848	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01848_ERR3242075.fasta.gz
VN016	HG01849	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01849_ERR3242076.fasta.gz
VN017	HG01850	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01850_ERR3242077.fasta.gz
VN018	HG01851	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01851_ERR3242078.fasta.gz
VN019	HG01852	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01852_ERR3242079.fasta.gz
VN020	HG01853	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01853_ERR3242080.fasta.gz
VN022	HG01855	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01855_ERR3242081.fasta.gz
VN024	HG01857	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01857_ERR3242082.fasta.gz
VN025	HG01858	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01858_ERR3242083.fasta.gz
VN026	HG01859	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01859_ERR3242084.fasta.gz
VN027	HG01860	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01860_ERR3242085.fasta.gz
VN028	HG01861	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01861_ERR3242086.fasta.gz
VN029	HG01862	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01862_ERR3242087.fasta.gz
VN030	HG01863	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01863_ERR3242088.fasta.gz
VN031	HG01864	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01864_ERR3242089.fasta.gz
VN032	HG01865	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01865_ERR3242090.fasta.gz
VN033	HG01866	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01866_ERR3242091.fasta.gz
VN034	HG01867	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01867_ERR3242092.fasta.gz
VN035	HG01868	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01868_ERR3242093.fasta.gz
VN036	HG01869	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01869_ERR3242094.fasta.gz
VN037	HG01870	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01870_ERR3242095.fasta.gz
VN038	HG01871	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01871_ERR3242096.fasta.gz
VN039	HG01872	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01872_ERR3242097.fasta.gz
VN040	HG01873	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01873_ERR3242098.fasta.gz
VN041	HG01874	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01874_ERR3242099.fasta.gz
VN045	HG01878	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG01878_ERR3242100.fasta.gz
VN046	HG02015	HG02017	HG02016	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG02015_ERR3988974.fasta.gz
VN046	HG02016	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02016_ERR3242037.fasta.gz
VN046	HG02017	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02017_ERR3242036.fasta.gz
VN047	HG02018	HG02020	HG02019	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG02018_ERR3988975.fasta.gz
VN047	HG02019	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02019_ERR3242039.fasta.gz
VN047	HG02020	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02020_ERR3242038.fasta.gz
VN048	HG02023	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02023_ERR3242040.fasta.gz
VN049	HG02024	HG02026	HG02025	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG02024_ERR3988976.fasta.gz
VN049	HG02025	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02025_ERR3242042.fasta.gz
VN049	HG02026	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02026_ERR3242041.fasta.gz
VN050	HG02027	HG02029	HG02028	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG02027_ERR3988977.fasta.gz
VN050	HG02028	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02028_ERR3242044.fasta.gz
VN050	HG02029	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02029_ERR3242043.fasta.gz
VN051	HG02030	HG02032	HG02031	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG02030_ERR3988978.fasta.gz
VN051	HG02031	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02031_ERR3242258.fasta.gz
VN051	HG02032	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02032_ERR3242257.fasta.gz
VN052	HG02035	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02035_ERR3242341.fasta.gz
VN054	HG02040	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02040_ERR3242342.fasta.gz
VN056	HG02047	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02047_ERR3242343.fasta.gz
VN057	HG02048	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02048_ERR3242101.fasta.gz
VN058	HG02049	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02049_ERR3242102.fasta.gz
VN059	HG02050	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02050_ERR3242259.fasta.gz
VN060	HG02056	HG02058	HG02057	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG02056_ERR3988980.fasta.gz
VN060	HG02057	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02057_ERR3242046.fasta.gz
VN060	HG02058	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02058_ERR3242045.fasta.gz
VN061	HG02059	HG02061	HG02060	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG02059_ERR3988981.fasta.gz
VN061	HG02060	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02060_ERR3242345.fasta.gz
VN061	HG02061	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02061_ERR3242344.fasta.gz
VN062	HG02064	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02064_ERR3242346.fasta.gz
VN063	HG02067	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02067_ERR3242347.fasta.gz
VN064	HG02068	HG02070	HG02069	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG02068_ERR3988982.fasta.gz
VN064	HG02069	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02069_ERR3242048.fasta.gz
VN064	HG02070	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02070_ERR3242047.fasta.gz
VN065	HG02071	HG02073	HG02072	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG02071_ERR3988983.fasta.gz
VN065	HG02072	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02072_ERR3242050.fasta.gz
VN065	HG02073	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02073_ERR3242049.fasta.gz
VN066	HG02074	HG02076	HG02075	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG02074_ERR3988984.fasta.gz
VN066	HG02075	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02075_ERR3242052.fasta.gz
VN066	HG02076	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02076_ERR3242051.fasta.gz
VN067	HG02077	HG02079	HG02078	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG02077_ERR3988985.fasta.gz
VN067	HG02078	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02078_ERR3242054.fasta.gz
VN067	HG02079	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02079_ERR3242053.fasta.gz
VN068	HG02080	HG02082	HG02081	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG02080_ERR3988986.fasta.gz
VN068	HG02081	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02081_ERR3242056.fasta.gz
VN068	HG02082	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02082_ERR3242055.fasta.gz
VN069	HG02083	HG02085	HG02084	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG02083_ERR3988987.fasta.gz
VN069	HG02084	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02084_ERR3242058.fasta.gz
VN069	HG02085	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02085_ERR3242057.fasta.gz
VN070	HG02086	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02086_ERR3242103.fasta.gz
VN071	HG02087	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02087_ERR3242104.fasta.gz
VN072	HG02088	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02088_ERR3242105.fasta.gz
VN073	HG02113	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02113_ERR3242208.fasta.gz
VN074	HG02116	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02116_ERR3242348.fasta.gz
VN076	HG02120	HG02122	HG02121	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG02120_ERR3988990.fasta.gz
VN076	HG02121	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02121_ERR3242211.fasta.gz
VN076	HG02122	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02122_ERR3242210.fasta.gz
VN078	HG02126	HG02128	HG02127	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG02126_ERR3988991.fasta.gz
VN078	HG02127	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02127_ERR3242213.fasta.gz
VN078	HG02128	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02128_ERR3242212.fasta.gz
VN079	HG02129	HG02131	HG02130	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG02129_ERR3988992.fasta.gz
VN079	HG02130	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02130_ERR3242350.fasta.gz
VN079	HG02131	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02131_ERR3242349.fasta.gz
VN080	HG02132	HG02134	HG02133	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG02132_ERR3988993.fasta.gz
VN080	HG02133	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02133_ERR3242060.fasta.gz
VN080	HG02134	0	0	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02134_ERR3242059.fasta.gz
VN081	HG02135	HG02137	HG02136	1	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB36890.698/HG02135_ERR3988994.fasta.gz
VN081	HG02136	0	0	2	KHV	EAS	/gpfs/project/projects/medbioinf/data/illumina_nygc/output/reduced/PRJEB31736.2504/HG02136_ERR3242352.fasta.gz
